<Mach-1 File>
<INFO>
Date:	Thu, Jun 02, 2022
Time:	11:53:02.326
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-4.825000
Load Cell Calibration Date:	2022-06-02
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-0.7850
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-0.785000	-0.018670
0.010000	-0.785000	-0.019915
0.020000	-0.785000	-0.018670
0.030000	-0.785000	-0.018670
0.040000	-0.785000	-0.018670
0.050000	-0.785000	-0.018670
0.060000	-0.785000	-0.019915
0.070000	-0.785000	-0.019915
0.080000	-0.785000	-0.018670
0.090000	-0.785000	-0.018670
0.100000	-0.785000	-0.018670
0.110000	-0.785000	-0.018670
0.120000	-0.785000	-0.018670
0.130000	-0.785000	-0.017426
0.140000	-0.785000	-0.018670
0.150000	-0.785000	-0.017426
0.160000	-0.785000	-0.018670
0.170000	-0.785000	-0.018670
0.180000	-0.785000	-0.018670
0.190000	-0.785000	-0.018670
0.200000	-0.785000	-0.019915
0.210000	-0.785000	-0.018670
0.220000	-0.785000	-0.018670
0.230000	-0.785000	-0.018670
0.240000	-0.785000	-0.017426
0.250000	-0.785000	-0.017426
0.260000	-0.785000	-0.017426
0.270000	-0.785000	-0.019915
0.280000	-0.785000	-0.018670
0.290000	-0.785000	-0.018670
0.300000	-0.785000	-0.019915
0.310000	-0.785000	-0.018670
0.320000	-0.785000	-0.018670
0.330000	-0.785000	-0.018670
0.340000	-0.785000	-0.018670
0.350000	-0.785000	-0.018670
0.360000	-0.785000	-0.018670
0.370000	-0.785000	-0.018670
0.380000	-0.785000	-0.017426
0.390000	-0.785000	-0.017426
0.400000	-0.785000	-0.017426
0.410000	-0.785000	-0.018670
0.420000	-0.785000	-0.018670
0.430000	-0.785000	-0.019915
0.440000	-0.785000	-0.018670
0.450000	-0.785000	-0.017426
0.460000	-0.785000	-0.018670
0.470000	-0.785000	-0.018670
0.480000	-0.785000	-0.018670
0.490000	-0.785000	-0.017426
0.500000	-0.785000	-0.018670
0.510000	-0.785000	-0.018670
0.520000	-0.785000	-0.018670
0.530000	-0.785000	-0.019915
0.540000	-0.785000	-0.018670
0.550000	-0.785000	-0.018670
0.560000	-0.785000	-0.018670
0.570000	-0.785000	-0.018670
0.580000	-0.785000	-0.018670
0.590000	-0.785000	-0.017426
0.600000	-0.785000	-0.017426
