<Mach-1 File>
<INFO>
Date:	Thu, Jun 02, 2022
Time:	12:19:45.526
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-4.825000
Load Cell Calibration Date:	2022-06-02
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-1.0900
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-1.094200	-0.003734
0.010000	-1.094200	-0.004979
0.020000	-1.094200	-0.006223
0.030000	-1.094200	-0.004979
0.040000	-1.094200	-0.006223
0.050000	-1.094200	-0.004979
0.060000	-1.094200	-0.004979
0.070000	-1.094200	-0.006223
0.080000	-1.094200	-0.004979
0.090000	-1.094200	-0.004979
0.100000	-1.094200	-0.004979
0.110000	-1.094200	-0.006223
0.120000	-1.094200	-0.004979
0.130000	-1.094200	-0.004979
0.140000	-1.094200	-0.004979
0.150000	-1.094200	-0.004979
0.160000	-1.094200	-0.004979
0.170000	-1.094200	-0.004979
0.180000	-1.094200	-0.004979
0.190000	-1.094200	-0.004979
0.200000	-1.093900	-0.004979
0.210000	-1.092900	-0.003734
0.220000	-1.091400	-0.001245
0.230000	-1.090600	-0.004979
0.240000	-1.090100	-0.007468
0.250000	-1.089800	-0.008713
0.260000	-1.089600	-0.006223
0.270000	-1.089600	-0.004979
0.280000	-1.089500	-0.006223
0.290000	-1.089500	-0.004979
0.300000	-1.089500	-0.004979
0.310000	-1.089500	-0.004979
0.320000	-1.089500	-0.004979
0.330000	-1.089500	-0.004979
0.340000	-1.089500	-0.004979
0.350000	-1.089500	-0.004979
0.360000	-1.089500	-0.003734
0.370000	-1.089500	-0.003734
0.380000	-1.089500	-0.004979
0.390000	-1.089500	-0.006223
0.400000	-1.089500	-0.006223
0.410000	-1.089500	-0.004979
0.420000	-1.089500	-0.004979
0.430000	-1.089500	-0.004979
0.440000	-1.089500	-0.004979
0.450000	-1.089500	-0.004979
0.460000	-1.089500	-0.004979
0.470000	-1.089500	-0.004979
0.480000	-1.089500	-0.006223
0.490000	-1.089500	-0.004979
0.500000	-1.089500	-0.003734
0.510000	-1.089500	-0.003734
0.520000	-1.089500	-0.004979
0.530000	-1.089500	-0.006223
0.540000	-1.089500	-0.004979
0.550000	-1.089500	-0.004979
0.560000	-1.089500	-0.004979
0.570000	-1.089500	-0.003734
0.580000	-1.089500	-0.003734
0.590000	-1.089500	-0.004979
0.600000	-1.089500	-0.003734
0.610000	-1.089500	-0.004979
0.620000	-1.089500	-0.004979
0.630000	-1.089500	-0.003734
0.640000	-1.089500	-0.004979
0.650000	-1.089500	-0.004979
0.660000	-1.089500	-0.004979
0.670000	-1.089600	-0.003734
0.680000	-1.089600	-0.003734
0.690000	-1.089600	-0.004979
0.700000	-1.089600	-0.003734
0.710000	-1.089600	-0.004979
0.720000	-1.089600	-0.004979
0.730000	-1.089600	-0.004979
0.740000	-1.089600	-0.003734
0.750000	-1.089600	-0.002489
0.760000	-1.089600	-0.003734
0.770000	-1.089600	-0.004979
0.780000	-1.089600	-0.006223
0.790000	-1.089600	-0.006223
0.800000	-1.089600	-0.006223
0.810000	-1.089700	-0.006223
0.820000	-1.089700	-0.006223
0.830000	-1.089700	-0.004979
0.840000	-1.089800	-0.003734
0.850000	-1.089800	-0.004979
0.860000	-1.089900	-0.004979
0.870000	-1.089900	-0.004979
0.880000	-1.089900	-0.004979
0.890000	-1.090000	-0.004979
0.900000	-1.090000	-0.004979
0.910000	-1.090000	-0.004979
0.920000	-1.090000	-0.004979
0.930000	-1.090000	-0.004979
0.940000	-1.090000	-0.004979
0.950000	-1.090100	-0.003734
0.960000	-1.090100	-0.004979
0.970000	-1.090100	-0.006223
0.980000	-1.090100	-0.006223
0.990000	-1.090100	-0.006223
1.000000	-1.090100	-0.004979
1.010000	-1.090100	-0.004979
1.020000	-1.090100	-0.004979
1.030000	-1.090100	-0.004979
1.040000	-1.090100	-0.004979
1.050000	-1.090100	-0.004979
1.060000	-1.090100	-0.003734
1.070000	-1.090100	-0.004979
1.080000	-1.090100	-0.004979
1.090000	-1.090100	-0.004979
1.100000	-1.090100	-0.006223
1.110000	-1.090100	-0.004979
1.120000	-1.090100	-0.004979
1.130000	-1.090100	-0.004979
1.140000	-1.090100	-0.004979
1.150000	-1.090100	-0.003734
1.160000	-1.090100	-0.004979
1.170000	-1.090100	-0.004979
1.180000	-1.090100	-0.004979
1.190000	-1.090100	-0.004979
<END DATA>
<INFO>
Date:	Thu, Jun 02, 2022
Time:	12:19:46.726
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-4.825000
Load Cell Calibration Date:	2022-06-02
<END INFO>
<Zero Load>
Function without controls
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-1.090100	-0.006223
0.010000	-1.090100	-0.004979
0.020000	-1.090100	-0.004979
0.030000	-1.090100	-0.006223
0.040000	-1.090100	-0.004979
0.050000	-1.090100	-0.004979
0.060000	-1.090100	-0.006223
0.070000	-1.090100	-0.004979
0.080000	-1.090100	-0.004979
0.090000	-1.090100	-0.004979
<END DATA>
<INFO>
Date:	Thu, Jun 02, 2022
Time:	12:19:46.826
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-4.825000
Load Cell Calibration Date:	2022-06-02
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	0.002500
Stage Velocity, mm/s:	0.0050
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-1.090100	0.000000
0.010000	-1.090100	0.000000
0.020000	-1.090100	0.000000
0.030000	-1.090100	0.000000
0.040000	-1.090100	0.001245
0.050000	-1.090100	0.001245
0.060000	-1.090100	0.001245
0.070000	-1.090100	0.001245
0.080000	-1.090100	0.001245
0.090000	-1.090100	0.000000
0.100000	-1.090100	0.002489
0.110000	-1.090100	0.001245
0.120000	-1.090100	0.001245
0.130000	-1.090100	0.000000
0.140000	-1.090100	0.000000
0.150000	-1.090100	0.001245
0.160000	-1.090100	0.001245
0.170000	-1.090100	0.001245
0.180000	-1.090100	0.002489
0.190000	-1.090100	0.001245
0.200000	-1.090100	0.001245
0.210000	-1.090100	0.000000
0.220000	-1.090100	0.000000
0.230000	-1.090100	0.001245
0.240000	-1.090100	0.001245
0.250000	-1.090100	0.001245
0.260000	-1.090100	0.001245
0.270000	-1.090100	0.001245
0.280000	-1.090100	0.001245
0.290000	-1.090100	0.001245
0.300000	-1.090100	0.000000
0.310000	-1.090100	0.000000
0.320000	-1.090100	0.000000
0.330000	-1.090100	0.001245
0.340000	-1.090100	0.002489
0.350000	-1.090100	0.001245
0.360000	-1.090100	0.001245
0.370000	-1.090100	0.001245
0.380000	-1.090100	0.002489
0.390000	-1.090100	0.001245
0.400000	-1.090100	0.001245
0.410000	-1.090100	0.001245
0.420000	-1.090100	0.001245
0.430000	-1.090100	0.001245
0.440000	-1.090100	0.001245
0.450000	-1.090100	0.001245
0.460000	-1.090100	0.001245
0.470000	-1.090100	0.001245
0.480000	-1.090100	0.000000
0.490000	-1.090100	0.001245
0.500000	-1.090100	0.000000
0.510000	-1.090100	0.000000
0.520000	-1.090100	0.000000
0.530000	-1.090100	0.001245
0.540000	-1.090100	0.001245
0.550000	-1.090100	0.001245
0.560000	-1.090100	0.001245
0.570000	-1.090100	0.001245
0.580000	-1.090100	0.001245
0.590000	-1.090100	0.001245
0.600000	-1.090100	0.001245
0.610000	-1.090000	0.000000
0.620000	-1.090000	0.001245
0.630000	-1.090000	0.001245
0.640000	-1.090000	0.001245
0.650000	-1.090000	0.001245
0.660000	-1.090000	0.001245
0.670000	-1.090000	0.002489
0.680000	-1.090000	0.001245
0.690000	-1.090000	0.001245
0.700000	-1.089900	0.001245
0.710000	-1.089900	0.000000
0.720000	-1.089900	0.001245
0.730000	-1.089900	0.001245
0.740000	-1.089800	0.000000
0.750000	-1.089700	0.001245
0.760000	-1.089600	0.000000
0.770000	-1.089500	0.000000
0.780000	-1.089400	0.000000
0.790000	-1.089200	0.001245
0.800000	-1.089100	0.002489
0.810000	-1.089000	0.001245
0.820000	-1.089000	0.000000
0.830000	-1.088900	0.000000
0.840000	-1.088900	0.001245
0.850000	-1.088800	0.002489
0.860000	-1.088800	0.001245
0.870000	-1.088700	0.000000
0.880000	-1.088700	0.001245
0.890000	-1.088600	0.000000
0.900000	-1.088600	0.000000
0.910000	-1.088500	0.001245
0.920000	-1.088500	0.001245
0.930000	-1.088500	0.002489
0.940000	-1.088500	0.002489
0.950000	-1.088400	0.001245
0.960000	-1.088400	0.000000
0.970000	-1.088400	0.001245
0.980000	-1.088400	0.002489
0.990000	-1.088300	0.001245
1.000000	-1.088300	0.000000
1.010000	-1.088200	0.001245
1.020000	-1.088200	0.001245
1.030000	-1.088200	0.001245
1.040000	-1.088100	0.001245
1.050000	-1.088100	0.002489
1.060000	-1.088100	0.001245
1.070000	-1.088000	0.000000
1.080000	-1.088000	0.001245
1.090000	-1.087900	0.000000
1.100000	-1.087900	0.001245
1.110000	-1.087800	0.002489
1.120000	-1.087800	0.002489
1.130000	-1.087700	0.001245
1.140000	-1.087600	0.001245
1.150000	-1.087600	0.001245
1.160000	-1.087600	0.001245
1.170000	-1.087500	0.001245
1.180000	-1.087500	0.001245
1.190000	-1.087500	0.001245
1.200000	-1.087400	0.001245
1.210000	-1.087400	0.002489
1.220000	-1.087300	0.002489
1.230000	-1.087300	0.001245
1.240000	-1.087200	0.001245
1.250000	-1.087200	0.000000
1.260000	-1.087100	0.001245
1.270000	-1.087000	0.001245
1.280000	-1.087000	0.001245
1.290000	-1.086900	0.001245
1.300000	-1.086900	0.001245
1.310000	-1.086800	0.000000
1.320000	-1.086800	0.001245
1.330000	-1.086700	0.001245
1.340000	-1.086700	0.001245
1.350000	-1.086600	0.001245
1.360000	-1.086600	0.001245
1.370000	-1.086500	0.001245
1.380000	-1.086500	0.001245
1.390000	-1.086400	0.002489
1.400000	-1.086400	0.002489
1.410000	-1.086300	0.001245
1.420000	-1.086300	0.001245
1.430000	-1.086200	0.000000
1.440000	-1.086200	0.000000
1.450000	-1.086100	0.002489
1.460000	-1.086100	0.002489
1.470000	-1.086000	0.001245
1.480000	-1.086000	0.001245
1.490000	-1.085900	0.001245
1.500000	-1.085900	0.000000
1.510000	-1.085800	0.001245
1.520000	-1.085700	0.002489
1.530000	-1.085700	0.002489
1.540000	-1.085600	0.002489
1.550000	-1.085600	0.002489
1.560000	-1.085500	0.001245
1.570000	-1.085500	0.000000
1.580000	-1.085400	0.001245
1.590000	-1.085400	0.001245
1.600000	-1.085300	0.001245
1.610000	-1.085300	0.001245
1.620000	-1.085200	0.001245
1.630000	-1.085200	0.001245
1.640000	-1.085100	0.001245
1.650000	-1.085100	0.001245
1.660000	-1.085000	0.001245
1.670000	-1.085000	0.001245
1.680000	-1.084900	0.002489
1.690000	-1.084900	0.001245
1.700000	-1.084800	0.001245
1.710000	-1.084800	0.001245
1.720000	-1.084700	0.001245
1.730000	-1.084700	0.001245
1.740000	-1.084600	0.001245
1.750000	-1.084600	0.000000
1.760000	-1.084500	0.001245
1.770000	-1.084500	0.000000
1.780000	-1.084500	0.001245
1.790000	-1.084400	0.001245
1.800000	-1.084400	0.001245
1.810000	-1.084300	0.001245
1.820000	-1.084300	0.001245
1.830000	-1.084200	0.001245
1.840000	-1.084200	0.001245
1.850000	-1.084100	0.000000
1.860000	-1.084100	0.001245
1.870000	-1.084000	0.001245
1.880000	-1.084000	0.001245
1.890000	-1.083900	0.000000
1.900000	-1.083800	0.000000
1.910000	-1.083700	0.001245
1.920000	-1.083700	0.002489
1.930000	-1.083600	0.001245
1.940000	-1.083600	0.001245
1.950000	-1.083500	0.001245
1.960000	-1.083500	0.001245
1.970000	-1.083400	0.001245
1.980000	-1.083400	0.000000
1.990000	-1.083300	0.001245
2.000000	-1.083300	0.002489
2.010000	-1.083300	0.001245
2.020000	-1.083200	0.001245
2.030000	-1.083200	0.000000
2.040000	-1.083100	0.001245
2.050000	-1.083100	0.001245
2.060000	-1.083100	0.001245
2.070000	-1.083000	0.001245
2.080000	-1.083000	0.001245
2.090000	-1.082900	0.000000
2.100000	-1.082900	0.001245
2.110000	-1.082800	0.001245
2.120000	-1.082700	0.001245
2.130000	-1.082700	0.001245
2.140000	-1.082600	0.000000
2.150000	-1.082600	0.001245
2.160000	-1.082500	0.000000
2.170000	-1.082500	0.000000
2.180000	-1.082400	0.001245
2.190000	-1.082400	0.001245
2.200000	-1.082300	0.001245
2.210000	-1.082300	0.000000
2.220000	-1.082200	0.000000
