<Mach-1 File>
<INFO>
Date:	Wed, May 18, 2022
Time:	13:13:55.930
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-4.896250
Load Cell Calibration Date:	2022-05-18
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-7.4500
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-7.533500	0.026139
0.010000	-7.533500	0.026139
0.020000	-7.533500	0.026139
0.030000	-7.533500	0.026139
0.040000	-7.533500	0.026139
0.050000	-7.533500	0.026139
0.060000	-7.533500	0.026139
0.070000	-7.533500	0.026139
0.080000	-7.533500	0.026139
0.090000	-7.533500	0.024894
0.100000	-7.533500	0.026139
0.110000	-7.533500	0.027383
0.120000	-7.533500	0.027383
0.130000	-7.533500	0.026139
0.140000	-7.533500	0.026139
0.150000	-7.533500	0.024894
0.160000	-7.533500	0.026139
0.170000	-7.533500	0.026139
0.180000	-7.533400	0.027383
0.190000	-7.531500	0.028628
0.200000	-7.526000	0.037341
0.210000	-7.523700	0.031117
0.220000	-7.520900	0.023649
0.230000	-7.517900	0.026139
0.240000	-7.515500	0.026139
0.250000	-7.512700	0.026139
0.260000	-7.510200	0.026139
0.270000	-7.507600	0.026139
0.280000	-7.505100	0.026139
0.290000	-7.502600	0.027383
0.300000	-7.500200	0.027383
0.310000	-7.497500	0.027383
0.320000	-7.495200	0.026139
0.330000	-7.492700	0.024894
0.340000	-7.490000	0.027383
0.350000	-7.487700	0.027383
0.360000	-7.485500	0.027383
0.370000	-7.483000	0.027383
0.380000	-7.480600	0.027383
0.390000	-7.477600	0.028628
0.400000	-7.475300	0.026139
0.410000	-7.472800	0.027383
0.420000	-7.469900	0.029873
0.430000	-7.467900	0.028628
0.440000	-7.465100	0.028628
0.450000	-7.462400	0.028628
0.460000	-7.460200	0.026139
0.470000	-7.458000	0.027383
0.480000	-7.455200	0.029873
0.490000	-7.453500	0.027383
0.500000	-7.451600	0.027383
0.510000	-7.450500	0.027383
0.520000	-7.450000	0.026139
0.530000	-7.449600	0.026139
0.540000	-7.449500	0.027383
0.550000	-7.449400	0.027383
0.560000	-7.449400	0.027383
0.570000	-7.449400	0.028628
0.580000	-7.449400	0.028628
0.590000	-7.449400	0.028628
0.600000	-7.449400	0.029873
0.610000	-7.449400	0.028628
0.620000	-7.449400	0.028628
0.630000	-7.449400	0.027383
0.640000	-7.449400	0.028628
0.650000	-7.449400	0.027383
0.660000	-7.449400	0.027383
0.670000	-7.449400	0.028628
0.680000	-7.449400	0.029873
0.690000	-7.449400	0.028628
0.700000	-7.449400	0.027383
0.710000	-7.449400	0.027383
0.720000	-7.449400	0.027383
0.730000	-7.449400	0.028628
0.740000	-7.449400	0.028628
0.750000	-7.449400	0.028628
0.760000	-7.449400	0.028628
0.770000	-7.449400	0.028628
0.780000	-7.449400	0.028628
0.790000	-7.449400	0.028628
0.800000	-7.449400	0.028628
0.810000	-7.449400	0.029873
0.820000	-7.449400	0.029873
0.830000	-7.449400	0.028628
0.840000	-7.449400	0.027383
0.850000	-7.449400	0.027383
0.860000	-7.449400	0.027383
0.870000	-7.449400	0.027383
0.880000	-7.449400	0.028628
0.890000	-7.449400	0.028628
0.900000	-7.449400	0.028628
0.910000	-7.449400	0.028628
0.920000	-7.449500	0.027383
0.930000	-7.449500	0.027383
0.940000	-7.449500	0.028628
0.950000	-7.449500	0.028628
0.960000	-7.449500	0.028628
0.970000	-7.449500	0.027383
0.980000	-7.449500	0.028628
0.990000	-7.449600	0.029873
1.000000	-7.449600	0.028628
1.010000	-7.449600	0.028628
1.020000	-7.449700	0.028628
1.030000	-7.449700	0.028628
1.040000	-7.449800	0.028628
1.050000	-7.449800	0.027383
1.060000	-7.449900	0.028628
1.070000	-7.449900	0.028628
1.080000	-7.449900	0.028628
1.090000	-7.449900	0.028628
1.100000	-7.450000	0.027383
1.110000	-7.450000	0.027383
1.120000	-7.450000	0.027383
1.130000	-7.450000	0.027383
1.140000	-7.450000	0.028628
1.150000	-7.450000	0.028628
1.160000	-7.450100	0.028628
1.170000	-7.450100	0.028628
1.180000	-7.450100	0.028628
1.190000	-7.450100	0.028628
1.200000	-7.450100	0.028628
1.210000	-7.450100	0.028628
1.220000	-7.450100	0.028628
1.230000	-7.450100	0.028628
1.240000	-7.450100	0.026139
1.250000	-7.450100	0.027383
1.260000	-7.450100	0.027383
1.270000	-7.450100	0.026139
1.280000	-7.450100	0.027383
1.290000	-7.450100	0.028628
<END DATA>
<INFO>
Date:	Wed, May 18, 2022
Time:	13:13:57.230
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-4.896250
Load Cell Calibration Date:	2022-05-18
<END INFO>
<Zero Load>
Function without controls
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-7.450100	0.028628
0.010000	-7.450100	0.028628
0.020000	-7.450100	0.028628
0.030000	-7.450100	0.028628
0.040000	-7.450100	0.027383
0.050000	-7.450100	0.027383
0.060000	-7.450100	0.028628
0.070000	-7.450100	0.028628
0.080000	-7.450100	0.028628
0.090000	-7.450100	0.027383
<END DATA>
<INFO>
Date:	Wed, May 18, 2022
Time:	13:13:57.330
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-4.896250
Load Cell Calibration Date:	2022-05-18
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	0.005000
Stage Velocity, mm/s:	0.0050
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-7.450100	0.000000
0.010000	-7.450100	0.000000
0.020000	-7.450100	0.000000
0.030000	-7.450100	0.000000
0.040000	-7.450100	0.001245
