<Mach-1 File>
<INFO>
Date:	Thu, May 19, 2022
Time:	12:16:46.448
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.994603
Load Cell Offset:	-4.856250
Load Cell Calibration Date:	2022-05-19
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-6.9500
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-8.000000	-0.023622
0.010000	-8.000000	-0.023622
0.020000	-8.000000	-0.021135
0.030000	-8.000000	-0.022379
0.040000	-8.000000	-0.022379
0.050000	-8.000000	-0.022379
0.060000	-8.000000	-0.022379
0.070000	-8.000000	-0.022379
0.080000	-8.000000	-0.022379
0.090000	-8.000000	-0.019892
0.100000	-8.000000	-0.022379
0.110000	-8.000000	-0.023622
0.120000	-8.000000	-0.023622
0.130000	-8.000000	-0.024865
0.140000	-8.000000	-0.022379
0.150000	-8.000000	-0.022379
0.160000	-8.000000	-0.022379
0.170000	-8.000000	-0.022379
0.180000	-8.000000	-0.022379
0.190000	-7.999900	-0.019892
0.200000	-7.998000	-0.019892
0.210000	-7.990700	-0.007460
0.220000	-7.987000	-0.009946
0.230000	-7.985200	-0.033568
0.240000	-7.981600	-0.028595
0.250000	-7.979200	-0.022379
0.260000	-7.976500	-0.019892
0.270000	-7.973800	-0.022379
0.280000	-7.971500	-0.024865
0.290000	-7.969100	-0.022379
0.300000	-7.966500	-0.023622
0.310000	-7.964000	-0.022379
0.320000	-7.961300	-0.021135
0.330000	-7.958700	-0.021135
0.340000	-7.956300	-0.021135
0.350000	-7.953800	-0.021135
0.360000	-7.951300	-0.022379
0.370000	-7.949200	-0.023622
0.380000	-7.946200	-0.021135
0.390000	-7.943900	-0.021135
0.400000	-7.941400	-0.022379
0.410000	-7.939200	-0.022379
0.420000	-7.936300	-0.021135
0.430000	-7.933700	-0.019892
0.440000	-7.931400	-0.021135
0.450000	-7.929000	-0.022379
0.460000	-7.926600	-0.019892
0.470000	-7.924000	-0.021135
0.480000	-7.921400	-0.021135
0.490000	-7.919000	-0.022379
0.500000	-7.916100	-0.021135
0.510000	-7.913800	-0.021135
0.520000	-7.911400	-0.023622
0.530000	-7.908800	-0.021135
0.540000	-7.905600	-0.018649
0.550000	-7.903500	-0.021135
0.560000	-7.901500	-0.023622
0.570000	-7.898300	-0.021135
0.580000	-7.896000	-0.019892
0.590000	-7.893900	-0.022379
0.600000	-7.891100	-0.021135
0.610000	-7.888800	-0.021135
0.620000	-7.886300	-0.022379
0.630000	-7.883800	-0.018649
0.640000	-7.881300	-0.019892
0.650000	-7.878700	-0.021135
0.660000	-7.876200	-0.021135
0.670000	-7.873900	-0.021135
0.680000	-7.871300	-0.019892
0.690000	-7.868700	-0.019892
0.700000	-7.866300	-0.019892
0.710000	-7.863900	-0.019892
0.720000	-7.861200	-0.021135
0.730000	-7.858700	-0.019892
0.740000	-7.856300	-0.021135
0.750000	-7.853900	-0.021135
0.760000	-7.851600	-0.021135
0.770000	-7.849200	-0.019892
0.780000	-7.846400	-0.017406
0.790000	-7.844000	-0.019892
0.800000	-7.841400	-0.019892
0.810000	-7.838800	-0.019892
0.820000	-7.836400	-0.023622
0.830000	-7.833800	-0.022379
0.840000	-7.831200	-0.019892
0.850000	-7.828700	-0.017406
0.860000	-7.826600	-0.019892
0.870000	-7.824000	-0.019892
0.880000	-7.821200	-0.018649
0.890000	-7.818500	-0.018649
0.900000	-7.816400	-0.019892
0.910000	-7.813700	-0.021135
0.920000	-7.810900	-0.021135
0.930000	-7.808900	-0.019892
0.940000	-7.806200	-0.017406
0.950000	-7.803700	-0.016162
0.960000	-7.801400	-0.019892
0.970000	-7.798900	-0.021135
0.980000	-7.796800	-0.019892
0.990000	-7.793600	-0.019892
1.000000	-7.791200	-0.018649
