<Mach-1 File>
<INFO>
Date:	Thu, May 19, 2022
Time:	12:27:38.448
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.994603
Load Cell Offset:	-4.856250
Load Cell Calibration Date:	2022-05-19
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-7.4200
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-8.000000	-0.018649
0.010000	-8.000000	-0.018649
0.020000	-8.000000	-0.018649
0.030000	-8.000000	-0.018649
0.040000	-8.000000	-0.018649
0.050000	-8.000000	-0.018649
0.060000	-8.000000	-0.018649
0.070000	-8.000000	-0.018649
0.080000	-8.000000	-0.018649
0.090000	-8.000000	-0.018649
0.100000	-8.000000	-0.017406
0.110000	-8.000000	-0.017406
0.120000	-8.000000	-0.017406
0.130000	-8.000000	-0.016162
0.140000	-8.000000	-0.017406
0.150000	-8.000000	-0.018649
0.160000	-8.000000	-0.018649
0.170000	-8.000000	-0.017406
0.180000	-8.000000	-0.018649
0.190000	-8.000000	-0.018649
0.200000	-8.000000	-0.018649
0.210000	-7.999500	-0.017406
0.220000	-7.996300	-0.012433
0.230000	-7.988400	-0.001243
0.240000	-7.987000	-0.014919
0.250000	-7.984200	-0.028595
0.260000	-7.980600	-0.021135
0.270000	-7.978400	-0.018649
0.280000	-7.975400	-0.018649
0.290000	-7.972900	-0.017406
0.300000	-7.970600	-0.018649
0.310000	-7.968400	-0.018649
0.320000	-7.965800	-0.018649
0.330000	-7.963000	-0.017406
0.340000	-7.960300	-0.016162
0.350000	-7.957800	-0.018649
0.360000	-7.955300	-0.019892
0.370000	-7.953000	-0.017406
0.380000	-7.950700	-0.018649
0.390000	-7.948000	-0.017406
0.400000	-7.945600	-0.017406
0.410000	-7.943200	-0.018649
0.420000	-7.940700	-0.017406
0.430000	-7.938200	-0.016162
0.440000	-7.935800	-0.016162
0.450000	-7.932800	-0.016162
0.460000	-7.930500	-0.017406
0.470000	-7.927800	-0.017406
0.480000	-7.925400	-0.017406
0.490000	-7.923000	-0.017406
0.500000	-7.920700	-0.017406
0.510000	-7.917800	-0.016162
0.520000	-7.915400	-0.017406
0.530000	-7.913500	-0.019892
0.540000	-7.909700	-0.014919
0.550000	-7.907200	-0.014919
0.560000	-7.905600	-0.019892
0.570000	-7.902900	-0.018649
0.580000	-7.900300	-0.016162
0.590000	-7.897900	-0.017406
0.600000	-7.895400	-0.017406
0.610000	-7.892900	-0.016162
0.620000	-7.890500	-0.017406
0.630000	-7.888000	-0.016162
0.640000	-7.885600	-0.016162
0.650000	-7.882700	-0.016162
0.660000	-7.880200	-0.016162
0.670000	-7.878100	-0.018649
0.680000	-7.875500	-0.017406
0.690000	-7.873000	-0.017406
0.700000	-7.870400	-0.016162
0.710000	-7.868000	-0.016162
0.720000	-7.865500	-0.016162
0.730000	-7.863100	-0.017406
0.740000	-7.860500	-0.016162
0.750000	-7.857900	-0.016162
0.760000	-7.855500	-0.016162
0.770000	-7.852800	-0.016162
0.780000	-7.850500	-0.016162
0.790000	-7.848000	-0.017406
0.800000	-7.845200	-0.014919
0.810000	-7.843100	-0.016162
0.820000	-7.840500	-0.017406
0.830000	-7.838100	-0.017406
0.840000	-7.835700	-0.016162
0.850000	-7.833100	-0.014919
0.860000	-7.830500	-0.014919
0.870000	-7.828000	-0.014919
0.880000	-7.825600	-0.017406
0.890000	-7.822900	-0.016162
0.900000	-7.820500	-0.014919
0.910000	-7.818000	-0.014919
0.920000	-7.815800	-0.016162
0.930000	-7.812800	-0.016162
0.940000	-7.810100	-0.014919
0.950000	-7.808100	-0.017406
0.960000	-7.805200	-0.016162
0.970000	-7.802900	-0.014919
0.980000	-7.800500	-0.016162
0.990000	-7.798300	-0.016162
1.000000	-7.795700	-0.016162
1.010000	-7.792800	-0.013676
1.020000	-7.790700	-0.014919
1.030000	-7.788300	-0.016162
1.040000	-7.784900	-0.013676
1.050000	-7.783500	-0.016162
1.060000	-7.780900	-0.017406
1.070000	-7.777800	-0.013676
1.080000	-7.775400	-0.013676
1.090000	-7.772600	-0.014919
1.100000	-7.770600	-0.016162
1.110000	-7.768000	-0.014919
1.120000	-7.765400	-0.012433
1.130000	-7.762800	-0.013676
1.140000	-7.760500	-0.016162
1.150000	-7.758000	-0.014919
1.160000	-7.755900	-0.014919
1.170000	-7.752400	-0.012433
1.180000	-7.750200	-0.013676
1.190000	-7.747900	-0.017406
1.200000	-7.745500	-0.016162
1.210000	-7.742700	-0.013676
1.220000	-7.740600	-0.014919
1.230000	-7.737900	-0.013676
1.240000	-7.735400	-0.013676
1.250000	-7.733100	-0.014919
1.260000	-7.730400	-0.013676
1.270000	-7.727800	-0.013676
1.280000	-7.725500	-0.014919
1.290000	-7.722800	-0.013676
1.300000	-7.720600	-0.014919
1.310000	-7.717800	-0.013676
1.320000	-7.715500	-0.014919
1.330000	-7.713100	-0.013676
1.340000	-7.710400	-0.012433
1.350000	-7.708200	-0.014919
1.360000	-7.705400	-0.013676
1.370000	-7.702800	-0.013676
1.380000	-7.700500	-0.014919
1.390000	-7.698000	-0.013676
1.400000	-7.695500	-0.013676
1.410000	-7.692900	-0.013676
1.420000	-7.690500	-0.014919
1.430000	-7.688100	-0.013676
1.440000	-7.685600	-0.012433
1.450000	-7.683000	-0.011189
1.460000	-7.680700	-0.012433
1.470000	-7.678100	-0.014919
1.480000	-7.675300	-0.013676
1.490000	-7.672800	-0.013676
1.500000	-7.670400	-0.013676
1.510000	-7.667800	-0.014919
1.520000	-7.665400	-0.012433
1.530000	-7.663100	-0.012433
1.540000	-7.660500	-0.011189
1.550000	-7.657800	-0.012433
1.560000	-7.655600	-0.013676
