<Mach-1 File>
<INFO>
Date:	Thu, May 19, 2022
Time:	14:05:26.048
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.994603
Load Cell Offset:	-4.856250
Load Cell Calibration Date:	2022-05-19
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-6.6890
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-6.657400	-0.001243
0.010000	-6.657400	-0.002487
0.020000	-6.657400	0.000000
0.030000	-6.657400	0.000000
0.040000	-6.657400	-0.001243
0.050000	-6.657400	-0.001243
0.060000	-6.657400	-0.002487
0.070000	-6.657400	-0.001243
0.080000	-6.657400	-0.001243
0.090000	-6.657400	-0.001243
0.100000	-6.657400	-0.001243
0.110000	-6.657400	-0.001243
0.120000	-6.657400	-0.001243
0.130000	-6.657400	-0.001243
0.140000	-6.657400	-0.001243
0.150000	-6.657400	-0.001243
0.160000	-6.657400	-0.001243
0.170000	-6.657400	-0.001243
0.180000	-6.657400	-0.001243
0.190000	-6.658200	-0.002487
0.200000	-6.661600	-0.007460
0.210000	-6.665900	-0.009946
0.220000	-6.669600	-0.004973
0.230000	-6.672200	0.001243
0.240000	-6.675000	0.001243
0.250000	-6.677700	-0.001243
0.260000	-6.680300	-0.002487
0.270000	-6.683300	-0.003730
0.280000	-6.686200	-0.004973
0.290000	-6.687300	0.001243
0.300000	-6.688000	0.003730
0.310000	-6.688700	0.002487
0.320000	-6.689000	-0.001243
0.330000	-6.689200	-0.001243
0.340000	-6.689200	-0.001243
0.350000	-6.689300	-0.002487
0.360000	-6.689300	-0.001243
0.370000	-6.689300	-0.001243
0.380000	-6.689300	-0.001243
0.390000	-6.689300	-0.002487
0.400000	-6.689300	-0.001243
0.410000	-6.689300	-0.001243
0.420000	-6.689300	-0.002487
0.430000	-6.689300	-0.002487
0.440000	-6.689300	-0.002487
0.450000	-6.689300	-0.002487
0.460000	-6.689300	-0.002487
0.470000	-6.689300	-0.002487
0.480000	-6.689300	-0.003730
0.490000	-6.689300	-0.002487
0.500000	-6.689300	-0.002487
0.510000	-6.689300	-0.001243
0.520000	-6.689300	-0.001243
0.530000	-6.689300	-0.001243
0.540000	-6.689300	-0.001243
0.550000	-6.689300	-0.002487
0.560000	-6.689300	-0.002487
0.570000	-6.689300	-0.001243
0.580000	-6.689300	-0.002487
0.590000	-6.689300	-0.001243
0.600000	-6.689300	-0.001243
0.610000	-6.689300	-0.001243
0.620000	-6.689300	-0.002487
0.630000	-6.689300	-0.001243
0.640000	-6.689300	-0.001243
0.650000	-6.689300	-0.002487
0.660000	-6.689300	-0.003730
0.670000	-6.689300	-0.002487
0.680000	-6.689300	-0.001243
0.690000	-6.689300	-0.002487
0.700000	-6.689300	-0.002487
0.710000	-6.689300	-0.002487
0.720000	-6.689300	-0.001243
0.730000	-6.689300	-0.001243
0.740000	-6.689300	-0.001243
0.750000	-6.689300	-0.002487
0.760000	-6.689300	-0.002487
0.770000	-6.689300	-0.002487
0.780000	-6.689300	-0.003730
0.790000	-6.689300	-0.002487
0.800000	-6.689300	-0.002487
0.810000	-6.689300	-0.002487
0.820000	-6.689300	-0.002487
0.830000	-6.689300	-0.002487
0.840000	-6.689300	-0.002487
0.850000	-6.689300	-0.002487
0.860000	-6.689300	-0.002487
0.870000	-6.689300	-0.001243
0.880000	-6.689300	-0.001243
0.890000	-6.689300	-0.002487
0.900000	-6.689300	-0.002487
0.910000	-6.689300	-0.002487
0.920000	-6.689300	-0.001243
0.930000	-6.689300	-0.001243
0.940000	-6.689200	-0.001243
0.950000	-6.689200	-0.001243
0.960000	-6.689200	-0.002487
0.970000	-6.689200	-0.002487
0.980000	-6.689200	-0.001243
0.990000	-6.689200	-0.001243
1.000000	-6.689200	-0.001243
1.010000	-6.689100	-0.002487
1.020000	-6.689100	-0.002487
1.030000	-6.689100	-0.002487
1.040000	-6.689100	-0.001243
1.050000	-6.689100	-0.001243
1.060000	-6.689100	-0.001243
1.070000	-6.689100	-0.002487
1.080000	-6.689100	-0.001243
1.090000	-6.689100	-0.002487
1.100000	-6.689100	-0.002487
1.110000	-6.689100	-0.001243
1.120000	-6.689100	-0.001243
1.130000	-6.689100	-0.002487
1.140000	-6.689000	-0.002487
1.150000	-6.689000	-0.002487
1.160000	-6.689000	-0.002487
1.170000	-6.689000	-0.002487
1.180000	-6.689000	-0.002487
1.190000	-6.689000	-0.001243
<END DATA>
<INFO>
Date:	Thu, May 19, 2022
Time:	14:05:27.248
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.994603
Load Cell Offset:	-4.856250
Load Cell Calibration Date:	2022-05-19
<END INFO>
<Zero Load>
Function without controls
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-6.689000	-0.001243
0.010000	-6.689000	-0.001243
0.020000	-6.689000	-0.001243
0.030000	-6.689000	-0.001243
0.040000	-6.689000	-0.001243
0.050000	-6.689000	-0.002487
0.060000	-6.689000	-0.002487
0.070000	-6.689000	-0.002487
0.080000	-6.689000	-0.001243
0.090000	-6.689000	-0.001243
<END DATA>
<INFO>
Date:	Thu, May 19, 2022
Time:	14:05:27.348
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.994603
Load Cell Offset:	-4.856250
Load Cell Calibration Date:	2022-05-19
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	0.005000
Stage Velocity, mm/s:	0.0050
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-6.689000	0.000000
0.010000	-6.689000	0.001243
0.020000	-6.689000	0.000000
0.030000	-6.689000	0.000000
0.040000	-6.689000	0.000000
0.050000	-6.689000	0.001243
