<Mach-1 File>
<INFO>
Date:	Wed, Jun 22, 2022
Time:	09:56:35.437
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-5.015000
Load Cell Calibration Date:	2022-06-22
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-0.7805
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-1.000000	-0.009958
0.010000	-1.000000	-0.009958
0.020000	-1.000000	-0.008713
0.030000	-1.000000	-0.009958
0.040000	-1.000000	-0.009958
0.050000	-1.000000	-0.009958
0.060000	-1.000000	-0.008713
0.070000	-1.000000	-0.008713
0.080000	-1.000000	-0.007468
0.090000	-1.000000	-0.007468
0.100000	-1.000000	-0.009958
0.110000	-1.000000	-0.011202
0.120000	-1.000000	-0.011202
0.130000	-1.000000	-0.011202
0.140000	-1.000000	-0.009958
0.150000	-1.000000	-0.009958
0.160000	-1.000000	-0.007468
0.170000	-1.000000	-0.007468
0.180000	-1.000000	-0.008713
0.190000	-0.999900	-0.009958
0.200000	-0.998200	-0.007468
0.210000	-0.991100	0.002489
0.220000	-0.987100	0.002489
0.230000	-0.985500	-0.018670
0.240000	-0.981900	-0.016181
0.250000	-0.979200	-0.009958
0.260000	-0.976600	-0.009958
0.270000	-0.974000	-0.009958
0.280000	-0.971600	-0.009958
0.290000	-0.968700	-0.008713
0.300000	-0.966500	-0.008713
0.310000	-0.963900	-0.008713
0.320000	-0.961500	-0.011202
0.330000	-0.958900	-0.009958
0.340000	-0.956200	-0.009958
0.350000	-0.953900	-0.008713
0.360000	-0.951200	-0.008713
0.370000	-0.948600	-0.007468
0.380000	-0.946300	-0.009958
0.390000	-0.943600	-0.009958
0.400000	-0.941300	-0.008713
0.410000	-0.938800	-0.009958
0.420000	-0.936400	-0.008713
0.430000	-0.934000	-0.008713
0.440000	-0.931600	-0.008713
0.450000	-0.928800	-0.008713
0.460000	-0.926600	-0.011202
0.470000	-0.924000	-0.009958
0.480000	-0.921300	-0.007468
0.490000	-0.918800	-0.007468
0.500000	-0.916400	-0.008713
0.510000	-0.913900	-0.009958
0.520000	-0.911500	-0.007468
0.530000	-0.908900	-0.007468
0.540000	-0.906000	-0.008713
0.550000	-0.903700	-0.008713
0.560000	-0.901200	-0.008713
0.570000	-0.898800	-0.007468
0.580000	-0.896500	-0.007468
0.590000	-0.894000	-0.006223
0.600000	-0.891400	-0.007468
0.610000	-0.888400	-0.007468
0.620000	-0.886200	-0.008713
0.630000	-0.884000	-0.009958
0.640000	-0.881400	-0.008713
0.650000	-0.879000	-0.008713
0.660000	-0.876100	-0.007468
0.670000	-0.873300	-0.006223
0.680000	-0.871400	-0.009958
0.690000	-0.868800	-0.008713
0.700000	-0.865900	-0.006223
0.710000	-0.863900	-0.007468
0.720000	-0.861300	-0.007468
0.730000	-0.858600	-0.007468
0.740000	-0.856400	-0.008713
0.750000	-0.854000	-0.007468
0.760000	-0.851800	-0.006223
0.770000	-0.849400	-0.006223
0.780000	-0.846000	-0.004979
0.790000	-0.844000	-0.007468
0.800000	-0.841800	-0.008713
0.810000	-0.838800	-0.006223
0.820000	-0.836200	-0.003734
0.830000	-0.834100	-0.007468
0.840000	-0.831600	-0.008713
0.850000	-0.828600	-0.006223
0.860000	-0.826100	-0.006223
0.870000	-0.823800	-0.007468
0.880000	-0.821300	-0.007468
0.890000	-0.818500	-0.007468
0.900000	-0.816300	-0.007468
0.910000	-0.813700	-0.006223
0.920000	-0.811400	-0.004979
0.930000	-0.808900	-0.006223
0.940000	-0.806200	-0.006223
0.950000	-0.803900	-0.006223
0.960000	-0.801000	-0.004979
0.970000	-0.798700	-0.006223
0.980000	-0.796100	-0.007468
0.990000	-0.793900	-0.007468
1.000000	-0.791100	-0.006223
1.010000	-0.788400	-0.003734
1.020000	-0.786400	-0.007468
1.030000	-0.784400	-0.008713
1.040000	-0.782500	-0.007468
1.050000	-0.781200	-0.007468
1.060000	-0.780500	-0.008713
1.070000	-0.780200	-0.007468
1.080000	-0.780100	-0.007468
1.090000	-0.780000	-0.006223
1.100000	-0.780000	-0.006223
1.110000	-0.780000	-0.007468
1.120000	-0.780000	-0.007468
1.130000	-0.780000	-0.006223
