<Mach-1 File>
<INFO>
Date:	Wed, Jun 22, 2022
Time:	09:47:51.937
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-5.015000
Load Cell Calibration Date:	2022-06-22
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-0.8955
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-1.000000	-0.007468
0.010000	-1.000000	-0.007468
0.020000	-1.000000	-0.007468
0.030000	-1.000000	-0.006223
0.040000	-1.000000	-0.006223
0.050000	-1.000000	-0.007468
0.060000	-1.000000	-0.006223
0.070000	-1.000000	-0.007468
0.080000	-1.000000	-0.007468
0.090000	-1.000000	-0.006223
0.100000	-1.000000	-0.006223
0.110000	-1.000000	-0.006223
0.120000	-1.000000	-0.006223
0.130000	-1.000000	-0.006223
0.140000	-1.000000	-0.007468
0.150000	-1.000000	-0.007468
0.160000	-1.000000	-0.007468
0.170000	-1.000000	-0.006223
0.180000	-1.000000	-0.006223
0.190000	-1.000000	-0.006223
0.200000	-0.998700	-0.006223
0.210000	-0.991600	0.006223
0.220000	-0.987300	0.006223
0.230000	-0.985600	-0.014936
0.240000	-0.982400	-0.012447
0.250000	-0.979700	-0.006223
0.260000	-0.976600	-0.003734
0.270000	-0.974200	-0.006223
0.280000	-0.971900	-0.008713
0.290000	-0.968700	-0.006223
0.300000	-0.966400	-0.006223
0.310000	-0.964200	-0.007468
0.320000	-0.961800	-0.007468
0.330000	-0.958500	-0.002489
0.340000	-0.956500	-0.003734
0.350000	-0.954100	-0.007468
0.360000	-0.951500	-0.006223
0.370000	-0.948700	-0.004979
0.380000	-0.946500	-0.007468
0.390000	-0.943800	-0.006223
0.400000	-0.941400	-0.003734
0.410000	-0.939200	-0.004979
0.420000	-0.936300	-0.003734
0.430000	-0.934100	-0.007468
0.440000	-0.931900	-0.007468
0.450000	-0.928900	-0.003734
0.460000	-0.926700	-0.003734
0.470000	-0.924300	-0.006223
0.480000	-0.921300	-0.003734
0.490000	-0.919200	-0.006223
0.500000	-0.916700	-0.006223
0.510000	-0.914100	-0.004979
0.520000	-0.911600	-0.004979
0.530000	-0.909100	-0.006223
0.540000	-0.906400	-0.006223
0.550000	-0.903900	-0.003734
0.560000	-0.901300	-0.004979
0.570000	-0.899400	-0.006223
0.580000	-0.897300	-0.006223
0.590000	-0.896400	-0.007468
0.600000	-0.895600	-0.007468
0.610000	-0.895300	-0.006223
0.620000	-0.895200	-0.004979
0.630000	-0.895100	-0.004979
0.640000	-0.895100	-0.003734
0.650000	-0.895100	-0.003734
0.660000	-0.895100	-0.003734
0.670000	-0.895100	-0.004979
0.680000	-0.895100	-0.004979
0.690000	-0.895100	-0.004979
0.700000	-0.895100	-0.004979
0.710000	-0.895100	-0.003734
0.720000	-0.895100	-0.004979
0.730000	-0.895100	-0.004979
0.740000	-0.895100	-0.004979
0.750000	-0.895100	-0.003734
0.760000	-0.895100	-0.004979
0.770000	-0.895100	-0.004979
0.780000	-0.895100	-0.004979
0.790000	-0.895100	-0.004979
0.800000	-0.895100	-0.003734
0.810000	-0.895100	-0.004979
0.820000	-0.895100	-0.006223
0.830000	-0.895100	-0.004979
0.840000	-0.895100	-0.003734
0.850000	-0.895100	-0.003734
0.860000	-0.895100	-0.002489
0.870000	-0.895100	-0.004979
0.880000	-0.895100	-0.004979
0.890000	-0.895100	-0.004979
0.900000	-0.895100	-0.004979
0.910000	-0.895100	-0.004979
0.920000	-0.895100	-0.003734
0.930000	-0.895100	-0.003734
0.940000	-0.895100	-0.003734
0.950000	-0.895100	-0.004979
0.960000	-0.895100	-0.004979
0.970000	-0.895100	-0.004979
0.980000	-0.895100	-0.004979
0.990000	-0.895100	-0.004979
1.000000	-0.895100	-0.004979
1.010000	-0.895100	-0.004979
1.020000	-0.895100	-0.004979
1.030000	-0.895100	-0.004979
1.040000	-0.895100	-0.004979
1.050000	-0.895100	-0.006223
1.060000	-0.895100	-0.003734
1.070000	-0.895100	-0.003734
1.080000	-0.895100	-0.004979
1.090000	-0.895100	-0.004979
1.100000	-0.895100	-0.004979
1.110000	-0.895100	-0.004979
1.120000	-0.895100	-0.003734
1.130000	-0.895100	-0.004979
1.140000	-0.895100	-0.006223
1.150000	-0.895100	-0.004979
1.160000	-0.895100	-0.004979
1.170000	-0.895100	-0.004979
1.180000	-0.895100	-0.004979
1.190000	-0.895100	-0.004979
1.200000	-0.895200	-0.006223
1.210000	-0.895200	-0.004979
1.220000	-0.895200	-0.004979
1.230000	-0.895200	-0.004979
1.240000	-0.895200	-0.004979
1.250000	-0.895200	-0.004979
1.260000	-0.895200	-0.004979
1.270000	-0.895200	-0.003734
1.280000	-0.895200	-0.004979
1.290000	-0.895200	-0.004979
<END DATA>
<INFO>
Date:	Wed, Jun 22, 2022
Time:	09:47:53.237
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-5.015000
Load Cell Calibration Date:	2022-06-22
<END INFO>
<Zero Load>
Function without controls
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-0.895200	-0.004979
0.010000	-0.895200	-0.004979
0.020000	-0.895300	-0.003734
0.030000	-0.895300	-0.003734
0.040000	-0.895300	-0.004979
0.050000	-0.895300	-0.004979
0.060000	-0.895300	-0.004979
0.070000	-0.895300	-0.004979
0.080000	-0.895400	-0.003734
0.090000	-0.895400	-0.004979
<END DATA>
<INFO>
Date:	Wed, Jun 22, 2022
Time:	09:47:53.337
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.995755
Load Cell Offset:	-5.015000
Load Cell Calibration Date:	2022-06-22
<END INFO>
<Find Contact>
Stage Axis:	Position (z)
Load Cell Axis:	Fz
Direction:	Positive
Contact Criteria, gf:	0.005000
Stage Velocity, mm/s:	0.0050
Stage Limit, mm:	10.0000
Stage Repositioning:	None
Offset, mm:	0.0000
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-0.895400	0.000000
0.010000	-0.895400	0.000000
0.020000	-0.895400	0.001245
0.030000	-0.895400	0.001245
0.040000	-0.895500	0.001245
0.050000	-0.895500	0.001245
0.060000	-0.895500	0.000000
0.070000	-0.895500	-0.001245
0.080000	-0.895500	-0.001245
0.090000	-0.895500	0.000000
0.100000	-0.895500	0.001245
0.110000	-0.895500	0.001245
0.120000	-0.895500	0.000000
0.130000	-0.895500	0.000000
0.140000	-0.895500	0.001245
0.150000	-0.895500	0.000000
0.160000	-0.895500	0.000000
0.170000	-0.895500	-0.001245
0.180000	-0.895600	-0.001245
0.190000	-0.895600	0.000000
0.200000	-0.895600	0.000000
0.210000	-0.895600	0.001245
0.220000	-0.895600	0.000000
0.230000	-0.895600	-0.001245
0.240000	-0.895600	-0.001245
0.250000	-0.895600	0.000000
0.260000	-0.895600	0.001245
0.270000	-0.895600	0.000000
0.280000	-0.895600	0.000000
0.290000	-0.895600	0.000000
0.300000	-0.895600	0.000000
0.310000	-0.895600	0.000000
0.320000	-0.895600	-0.001245
0.330000	-0.895600	0.001245
0.340000	-0.895600	0.001245
0.350000	-0.895600	0.000000
0.360000	-0.895600	-0.001245
0.370000	-0.895600	0.000000
0.380000	-0.895600	0.000000
0.390000	-0.895600	0.000000
0.400000	-0.895600	-0.001245
0.410000	-0.895600	0.001245
0.420000	-0.895600	0.001245
0.430000	-0.895600	0.001245
0.440000	-0.895600	0.001245
0.450000	-0.895600	0.000000
0.460000	-0.895600	0.000000
0.470000	-0.895600	0.001245
0.480000	-0.895600	0.000000
0.490000	-0.895600	0.000000
0.500000	-0.895600	0.001245
0.510000	-0.895600	0.000000
0.520000	-0.895600	0.000000
0.530000	-0.895600	0.000000
0.540000	-0.895600	0.001245
0.550000	-0.895600	0.000000
0.560000	-0.895600	-0.001245
0.570000	-0.895600	0.000000
0.580000	-0.895600	0.000000
0.590000	-0.895600	-0.001245
0.600000	-0.895600	0.000000
0.610000	-0.895600	-0.001245
0.620000	-0.895600	0.000000
0.630000	-0.895600	0.000000
0.640000	-0.895600	0.001245
0.650000	-0.895600	0.001245
