<Mach-1 File>
<INFO>
Date:	Thu, May 19, 2022
Time:	12:55:49.048
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.994603
Load Cell Offset:	-4.856250
Load Cell Calibration Date:	2022-05-19
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-7.3000
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-8.000000	-0.016162
0.010000	-8.000000	-0.016162
0.020000	-8.000000	-0.016162
0.030000	-8.000000	-0.016162
0.040000	-8.000000	-0.016162
0.050000	-8.000000	-0.016162
0.060000	-8.000000	-0.014919
0.070000	-8.000000	-0.014919
0.080000	-8.000000	-0.014919
0.090000	-8.000000	-0.016162
0.100000	-8.000000	-0.014919
0.110000	-8.000000	-0.014919
0.120000	-8.000000	-0.014919
0.130000	-8.000000	-0.016162
0.140000	-8.000000	-0.014919
0.150000	-8.000000	-0.016162
0.160000	-8.000000	-0.014919
0.170000	-8.000000	-0.014919
0.180000	-8.000000	-0.016162
0.190000	-8.000000	-0.016162
0.200000	-7.999900	-0.014919
0.210000	-7.997900	-0.012433
0.220000	-7.990500	-0.001243
0.230000	-7.988000	-0.007460
0.240000	-7.985200	-0.022379
0.250000	-7.981800	-0.018649
0.260000	-7.979400	-0.017406
0.270000	-7.976700	-0.014919
0.280000	-7.974100	-0.016162
0.290000	-7.971600	-0.016162
0.300000	-7.969100	-0.014919
0.310000	-7.966500	-0.014919
0.320000	-7.964000	-0.014919
0.330000	-7.961400	-0.014919
0.340000	-7.958900	-0.014919
0.350000	-7.956400	-0.016162
0.360000	-7.954100	-0.014919
0.370000	-7.951700	-0.014919
0.380000	-7.949400	-0.016162
0.390000	-7.946400	-0.014919
0.400000	-7.944100	-0.014919
0.410000	-7.941700	-0.016162
0.420000	-7.938800	-0.013676
0.430000	-7.936800	-0.016162
0.440000	-7.934100	-0.014919
0.450000	-7.931500	-0.013676
0.460000	-7.928900	-0.014919
0.470000	-7.926400	-0.014919
0.480000	-7.923800	-0.014919
0.490000	-7.921300	-0.014919
0.500000	-7.919000	-0.014919
0.510000	-7.916500	-0.013676
0.520000	-7.913700	-0.012433
0.530000	-7.911500	-0.013676
0.540000	-7.908800	-0.014919
0.550000	-7.906500	-0.013676
0.560000	-7.904000	-0.014919
0.570000	-7.901200	-0.012433
0.580000	-7.898700	-0.013676
0.590000	-7.896600	-0.014919
0.600000	-7.894000	-0.014919
0.610000	-7.891500	-0.012433
0.620000	-7.889000	-0.012433
0.630000	-7.886400	-0.013676
0.640000	-7.884000	-0.013676
0.650000	-7.881500	-0.014919
0.660000	-7.878900	-0.013676
0.670000	-7.876400	-0.013676
0.680000	-7.873900	-0.013676
0.690000	-7.871400	-0.013676
0.700000	-7.869100	-0.014919
0.710000	-7.866700	-0.014919
0.720000	-7.864000	-0.011189
0.730000	-7.861300	-0.013676
0.740000	-7.859000	-0.014919
0.750000	-7.856500	-0.014919
0.760000	-7.853900	-0.013676
0.770000	-7.851500	-0.012433
0.780000	-7.849200	-0.012433
0.790000	-7.846400	-0.012433
0.800000	-7.844100	-0.012433
0.810000	-7.841700	-0.013676
0.820000	-7.839000	-0.012433
0.830000	-7.836600	-0.012433
0.840000	-7.833900	-0.013676
0.850000	-7.831400	-0.012433
0.860000	-7.829000	-0.013676
0.870000	-7.826500	-0.012433
0.880000	-7.824000	-0.013676
0.890000	-7.821100	-0.011189
0.900000	-7.819000	-0.013676
0.910000	-7.816400	-0.013676
0.920000	-7.813700	-0.012433
0.930000	-7.811400	-0.011189
0.940000	-7.809000	-0.011189
0.950000	-7.806500	-0.011189
0.960000	-7.804100	-0.011189
0.970000	-7.801600	-0.013676
0.980000	-7.798900	-0.012433
0.990000	-7.796900	-0.013676
1.000000	-7.794100	-0.012433
1.010000	-7.791500	-0.011189
1.020000	-7.789100	-0.012433
1.030000	-7.786400	-0.012433
1.040000	-7.783900	-0.012433
1.050000	-7.781800	-0.013676
1.060000	-7.779000	-0.011189
1.070000	-7.776500	-0.012433
1.080000	-7.773900	-0.011189
1.090000	-7.771400	-0.011189
1.100000	-7.768800	-0.012433
1.110000	-7.766400	-0.012433
1.120000	-7.764100	-0.012433
1.130000	-7.761700	-0.011189
1.140000	-7.759000	-0.011189
1.150000	-7.756600	-0.009946
1.160000	-7.753700	-0.011189
1.170000	-7.751200	-0.011189
1.180000	-7.748800	-0.012433
1.190000	-7.746500	-0.011189
1.200000	-7.743800	-0.009946
1.210000	-7.741400	-0.008703
1.220000	-7.739000	-0.011189
1.230000	-7.736400	-0.011189
1.240000	-7.734200	-0.011189
1.250000	-7.731400	-0.011189
1.260000	-7.728700	-0.009946
1.270000	-7.726400	-0.011189
1.280000	-7.724100	-0.011189
1.290000	-7.721400	-0.009946
1.300000	-7.718900	-0.009946
1.310000	-7.716700	-0.012433
1.320000	-7.714100	-0.011189
1.330000	-7.711500	-0.009946
1.340000	-7.709000	-0.009946
1.350000	-7.706400	-0.011189
1.360000	-7.703900	-0.011189
1.370000	-7.701400	-0.011189
1.380000	-7.699100	-0.009946
1.390000	-7.696500	-0.009946
1.400000	-7.694000	-0.009946
1.410000	-7.691500	-0.009946
1.420000	-7.689000	-0.009946
1.430000	-7.686300	-0.009946
1.440000	-7.683900	-0.011189
1.450000	-7.681600	-0.009946
1.460000	-7.678900	-0.009946
1.470000	-7.676200	-0.007460
1.480000	-7.674000	-0.009946
1.490000	-7.671600	-0.009946
1.500000	-7.669100	-0.009946
1.510000	-7.666200	-0.007460
1.520000	-7.663700	-0.008703
1.530000	-7.661200	-0.008703
1.540000	-7.658700	-0.008703
1.550000	-7.656400	-0.009946
1.560000	-7.654000	-0.009946
1.570000	-7.651400	-0.008703
1.580000	-7.648900	-0.008703
1.590000	-7.646800	-0.009946
1.600000	-7.644100	-0.008703
1.610000	-7.641600	-0.007460
1.620000	-7.639300	-0.008703
1.630000	-7.636800	-0.009946
1.640000	-7.634100	-0.009946
1.650000	-7.631600	-0.009946
1.660000	-7.629100	-0.008703
1.670000	-7.626400	-0.007460
1.680000	-7.624000	-0.007460
1.690000	-7.621400	-0.009946
1.700000	-7.618500	-0.008703
1.710000	-7.616500	-0.009946
1.720000	-7.613800	-0.009946
1.730000	-7.611400	-0.007460
1.740000	-7.608900	-0.008703
1.750000	-7.606400	-0.007460
1.760000	-7.604100	-0.008703
1.770000	-7.601300	-0.006216
1.780000	-7.599000	-0.008703
1.790000	-7.596500	-0.008703
1.800000	-7.593900	-0.007460
1.810000	-7.591600	-0.006216
1.820000	-7.588900	-0.007460
1.830000	-7.586400	-0.007460
1.840000	-7.584000	-0.007460
1.850000	-7.581300	-0.007460
1.860000	-7.578700	-0.007460
1.870000	-7.576600	-0.008703
1.880000	-7.573700	-0.006216
1.890000	-7.571200	-0.006216
1.900000	-7.569000	-0.007460
1.910000	-7.566200	-0.006216
1.920000	-7.563800	-0.006216
1.930000	-7.561600	-0.008703
1.940000	-7.559000	-0.006216
1.950000	-7.556600	-0.007460
1.960000	-7.553800	-0.006216
1.970000	-7.551400	-0.006216
1.980000	-7.549100	-0.006216
1.990000	-7.546500	-0.007460
2.000000	-7.544000	-0.006216
2.010000	-7.541600	-0.006216
2.020000	-7.539200	-0.007460
2.030000	-7.536600	-0.006216
2.040000	-7.534000	-0.006216
2.050000	-7.531400	-0.004973
2.060000	-7.529100	-0.007460
2.070000	-7.526500	-0.006216
2.080000	-7.523800	-0.006216
2.090000	-7.521400	-0.006216
2.100000	-7.519000	-0.007460
2.110000	-7.516400	-0.006216
2.120000	-7.513800	-0.006216
