<Mach-1 File>
<INFO>
Date:	Thu, May 19, 2022
Time:	13:04:00.948
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561159
Mach-1 System Model:	V500c
Load Cell Name:	25gf - SN: 423140
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	0.994603
Load Cell Offset:	-4.856250
Load Cell Calibration Date:	2022-05-19
<END INFO>
<Move Absolute>
Stage Axis:	Position (z)
Position, mm:	-7.2960
Velocity, mm/s:	0.2500
<DATA>
Time, s	Position (z), mm	Fz, gf
0.000000	-8.000000	-0.019892
0.010000	-8.000000	-0.021135
0.020000	-8.000000	-0.019892
0.030000	-8.000000	-0.018649
0.040000	-8.000000	-0.019892
0.050000	-8.000000	-0.021135
0.060000	-8.000000	-0.019892
0.070000	-8.000000	-0.018649
0.080000	-8.000000	-0.019892
0.090000	-8.000000	-0.019892
0.100000	-8.000000	-0.018649
0.110000	-8.000000	-0.019892
0.120000	-8.000000	-0.019892
0.130000	-8.000000	-0.018649
0.140000	-8.000000	-0.019892
0.150000	-8.000000	-0.019892
0.160000	-8.000000	-0.021135
0.170000	-8.000000	-0.019892
0.180000	-8.000000	-0.018649
0.190000	-8.000000	-0.019892
0.200000	-8.000000	-0.019892
0.210000	-7.999800	-0.019892
0.220000	-7.996800	-0.014919
0.230000	-7.988800	-0.002487
0.240000	-7.987100	-0.014919
0.250000	-7.984300	-0.028595
0.260000	-7.980900	-0.021135
0.270000	-7.978700	-0.021135
0.280000	-7.975800	-0.019892
0.290000	-7.973100	-0.019892
0.300000	-7.970800	-0.021135
0.310000	-7.968500	-0.021135
0.320000	-7.965800	-0.018649
0.330000	-7.962700	-0.017406
0.340000	-7.960600	-0.018649
0.350000	-7.958000	-0.021135
0.360000	-7.955500	-0.019892
0.370000	-7.953300	-0.019892
0.380000	-7.951000	-0.018649
0.390000	-7.948300	-0.017406
0.400000	-7.945600	-0.017406
0.410000	-7.943300	-0.018649
0.420000	-7.941000	-0.019892
0.430000	-7.938400	-0.018649
0.440000	-7.936100	-0.018649
0.450000	-7.933000	-0.016162
0.460000	-7.930600	-0.017406
0.470000	-7.928100	-0.019892
0.480000	-7.925500	-0.018649
0.490000	-7.923000	-0.018649
0.500000	-7.920700	-0.018649
0.510000	-7.918200	-0.018649
0.520000	-7.915700	-0.017406
0.530000	-7.913500	-0.017406
0.540000	-7.910400	-0.018649
0.550000	-7.907900	-0.018649
0.560000	-7.905800	-0.019892
0.570000	-7.902900	-0.017406
0.580000	-7.900600	-0.017406
0.590000	-7.898100	-0.018649
0.600000	-7.895600	-0.018649
0.610000	-7.893200	-0.019892
0.620000	-7.890600	-0.017406
0.630000	-7.888200	-0.017406
0.640000	-7.885500	-0.017406
0.650000	-7.883000	-0.017406
0.660000	-7.880700	-0.018649
0.670000	-7.878000	-0.017406
0.680000	-7.875600	-0.017406
0.690000	-7.873100	-0.017406
0.700000	-7.870700	-0.018649
0.710000	-7.868300	-0.017406
0.720000	-7.865700	-0.016162
0.730000	-7.863100	-0.017406
0.740000	-7.860600	-0.018649
0.750000	-7.858200	-0.018649
0.760000	-7.855800	-0.017406
0.770000	-7.853100	-0.016162
0.780000	-7.850800	-0.016162
0.790000	-7.848400	-0.016162
0.800000	-7.845700	-0.016162
0.810000	-7.843300	-0.017406
0.820000	-7.840600	-0.016162
0.830000	-7.838100	-0.016162
0.840000	-7.835900	-0.017406
0.850000	-7.833000	-0.014919
0.860000	-7.830700	-0.017406
0.870000	-7.828200	-0.017406
0.880000	-7.825700	-0.017406
0.890000	-7.823000	-0.014919
0.900000	-7.820500	-0.016162
0.910000	-7.817900	-0.017406
0.920000	-7.815800	-0.017406
0.930000	-7.813000	-0.016162
0.940000	-7.810600	-0.016162
0.950000	-7.808100	-0.014919
0.960000	-7.805600	-0.014919
0.970000	-7.803200	-0.016162
0.980000	-7.800600	-0.016162
0.990000	-7.798400	-0.017406
1.000000	-7.796200	-0.018649
1.010000	-7.793300	-0.017406
1.020000	-7.790900	-0.016162
1.030000	-7.788500	-0.016162
1.040000	-7.785100	-0.014919
1.050000	-7.782900	-0.016162
1.060000	-7.780800	-0.018649
1.070000	-7.778100	-0.018649
1.080000	-7.775600	-0.017406
1.090000	-7.773000	-0.016162
1.100000	-7.770600	-0.014919
1.110000	-7.768200	-0.016162
1.120000	-7.765600	-0.016162
1.130000	-7.763000	-0.014919
1.140000	-7.760900	-0.016162
1.150000	-7.758100	-0.014919
1.160000	-7.756000	-0.016162
1.170000	-7.753000	-0.014919
1.180000	-7.750500	-0.014919
1.190000	-7.748100	-0.016162
1.200000	-7.745600	-0.016162
1.210000	-7.742900	-0.014919
1.220000	-7.740800	-0.016162
1.230000	-7.738100	-0.016162
1.240000	-7.735700	-0.014919
1.250000	-7.733300	-0.014919
1.260000	-7.730600	-0.013676
1.270000	-7.728000	-0.013676
1.280000	-7.725800	-0.016162
